DevelopmentRegion,RegionalDistrict,Municipality,Statistics,date,values
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-01 (Jan),89
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-02 (Feb),96
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-03 (Mar),144
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-04 (Apr),151
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-05 (May),282
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-06 (Jun),444
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-07 (Jul),234
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-08 (Aug),245
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-09 (Sep),222
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,RESIDENTIAL TOTAL (count),2017-10 (Oct),172
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-01 (Jan),98
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-02 (Feb),102
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-03 (Mar),148
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-04 (Apr),158
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-05 (May),296
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-06 (Jun),452
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-07 (Jul),265
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-08 (Aug),254
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-09 (Sep),229
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF DELTA,Total Market Transactions (count),2017-10 (Oct),176
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-02 (Feb),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-03 (Mar),"$754,970.67 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-05 (May),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-06 (Jun),"$461,700.02 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-08 (Aug),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-09 (Sep),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Additional Tax Paid ($ sum),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-01 (Jan),2
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-02 (Feb),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-03 (Mar),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-05 (May),3
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-07 (Jul),2
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-09 (Sep),2
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - COMMERCE (count),2017-10 (Oct),4
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-01 (Jan),2
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-03 (Mar),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-05 (May),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-06 (Jun),4
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-07 (Jul),4
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-09 (Sep),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - OTHER (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-01 (Jan),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-05 (May),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-01 (Jan),5
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-02 (Feb),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-03 (Mar),2
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-05 (May),5
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-06 (Jun),4
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-07 (Jul),6
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-09 (Sep),3
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,COMMERCIAL TOTAL (count),2017-10 (Oct),4
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-04 (Apr),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FARM TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-01 (Jan),"$620,465.84 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-02 (Feb),"$637,061.73 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-03 (Mar),"$585,968.84 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-04 (Apr),"$564,363.57 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-05 (May),"$630,827.22 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-06 (Jun),"$634,159.57 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-07 (Jul),"$672,366.63 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-08 (Aug),"$701,439.42 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-09 (Sep),"$682,210.74 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average ($ mean),2017-10 (Oct),"$697,952.44 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-02 (Feb),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-03 (Mar),"$1,266,756.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-05 (May),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-06 (Jun),"$941,950.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-08 (Aug),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-09 (Sep),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Average of Foreign Involvement Transactions ($ mean),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-01 (Jan),"$568,750.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-02 (Feb),"$619,950.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-03 (Mar),"$559,750.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-04 (Apr),"$490,406.50 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-05 (May),"$505,900.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-06 (Jun),"$530,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-07 (Jul),"$619,750.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-08 (Aug),"$665,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-09 (Sep),"$590,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median ($ median),2017-10 (Oct),"$665,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-02 (Feb),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-03 (Mar),"$785,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-05 (May),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-06 (Jun),"$1,000,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-08 (Aug),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-09 (Sep),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Median of Foreign Involvement Transactions ($ median),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-01 (Jan),"$85,624,286.20 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-02 (Feb),"$104,478,123.90 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-03 (Mar),"$101,958,578.90 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-04 (Apr),"$104,971,624.40 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-05 (May),"$197,448,918.90 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-06 (Jun),"$193,418,670.10 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-07 (Jul),"$209,778,387.90 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-08 (Aug),"$226,564,933.36 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-09 (Sep),"$206,027,644.28 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum ($ sum),2017-10 (Oct),"$172,394,252.85 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-01 (Jan),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-02 (Feb),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-03 (Mar),"$6,333,780.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-05 (May),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-06 (Jun),"$6,593,650.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-08 (Aug),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-09 (Sep),NA
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,FMV Sum of Foreign Involvement Transactions ($ sum),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-02 (Feb),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-03 (Mar),5
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-04 (Apr),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-05 (May),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-06 (Jun),7
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-07 (Jul),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,Foreign Involvement Transactions (count),2017-10 (Oct),nr
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-06 (Jun),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-08 (Aug),1
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,OTHER/UNKNOWN TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-01 (Jan),"$1,420,223.68 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-02 (Feb),"$1,708,201.02 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-03 (Mar),"$2,339,304.34 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-04 (Apr),"$1,780,649.12 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-05 (May),"$3,335,304.61 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-06 (Jun),"$3,528,629.44 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-07 (Jul),"$3,404,665.18 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-08 (Aug),"$3,732,893.99 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-09 (Sep),"$3,478,552.53 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid ($ sum),2017-10 (Oct),"$2,897,447.81 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-01 (Jan),"$8,750.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-02 (Feb),"$9,700.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-03 (Mar),"$8,330.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-04 (Apr),"$7,529.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-05 (May),"$7,880.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-06 (Jun),"$8,340.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-07 (Jul),"$10,120.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-08 (Aug),"$11,000.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-09 (Sep),"$9,633.54 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,PTT Paid Median ($ median),2017-10 (Oct),"$11,080.00 "
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-05 (May),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RECREATIONAL TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-01 (Jan),8
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-02 (Feb),5
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-03 (Mar),5
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-04 (Apr),3
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-05 (May),11
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-06 (Jun),6
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-07 (Jul),8
Mainland/Southwest,METRO VANCOUVER,DISTRICT OF MAPLE RIDGE,RESIDENTIAL - ACREAGE (count),2017-08 (Aug),14
